fg_price_low,Close,num_days_gt_50d_ma,High,num_days_gt_10d_ma,,price
0.0126,0.0126,27,0.0126,5,,60.61
0.0126,0.0126,31,0.0126,4,,9.99
0.0126,0.0126,3,0.0126,1,,11.94
0.0143,0.0143,,0.0143,,,3
0.0143,0.0143,15,0.0143,2,,10.92
0.0143,0.0143,19,0.0143,3,,109.05
0.0143,0.0143,27,0.0143,4,,125.51
0.0143,0.0143,,0.0143,,,12.325
0.0143,0.0143,28,0.0143,5,,8.95
0.0143,0.0143,,0.0143,,,1050
0.0143,0.0143,,0.0143,,,16.07
0.0143,0.0143,,0.0143,,,0.012
0.0143,0.0143,,0.0143,,,0.1099
0.0143,0.0143,28,0.0143,5,,0.0107
0.0143,0.0143,11,0.0143,4,,9.96
0.0143,0.0143,0,0.0143,0,,1.96
0.0143,0.0143,3,0.0143,0,,62.58
0.0143,0.0143,26,0.0143,5,,15.16
0.0143,0.0143,15,0.0143,0,,19.68
0.0143,0.0143,1,0.0143,0,,2.75
0.0143,0.0143,33,0.0143,5,,28.35
0.0143,0.0143,,0.0143,,,100.62
0.0143,0.0143,,0.0143,,,0.005
0.0143,0.0143,24,0.0143,4,,0.0201
0.0143,0.0143,29,0.0143,5,,0.002
0.0143,0.0143,22,0.0143,4,,0.6901
0.0143,0.0143,15,0.0143,0,,0.078
0.0143,0.0143,11,0.0143,0,,104.24
0.0143,0.0143,0,0.0143,2,,61.62
0.0143,0.0143,21,0.0143,4,,0.001
0.0143,0.0143,6,0.0143,0,,34.2
0.0143,0.0143,,0.0143,,,48.72
0.0143,0.0143,23,0.0143,5,,0.0003
0.0143,0.0143,18,0.0143,4,,5.00E-05
0.0143,0.0143,,0.0143,,,11.79
0.0143,0.0143,,0.0143,,,0.33
0.0143,0.0143,21,0.0143,5,,11.84
0.0143,0.0143,,0.0143,,,0.0003
0.0143,0.0143,11,0.0143,3,,0.0001
0.0143,0.0143,2,0.0143,0,,5.35
0.0143,0.0143,26,0.0143,4,,13.41
0.0143,0.0143,17,0.0143,3,,73.2
0.0143,0.0143,18,0.0143,3,,531
0.0143,0.0143,0,0.0143,0,,0.00095
0.0143,0.0143,0,0.0143,0,,3.87
0.0143,0.0143,24,0.0143,8,,3.23
0.0143,0.0143,21,0.0143,4,,70.63
0.0143,0.0143,15,0.0143,4,,4.19
0.0143,0.0143,23,0.0143,5,,12.34
0.0143,0.0143,,0.0143,,,1.24
0.0143,0.0143,17,0.0143,3,,64
0.0143,0.0143,32,0.0143,5,,0.0002
0.0143,0.0143,24,0.0143,4,,74.99
0.0143,0.0143,31,0.0143,6,,0.0003
0.0143,0.0143,,0.0143,,,3.72
0.0143,0.0143,19,0.0143,5,,0.017
0.0143,0.0143,7,0.0143,0,,4.41
0.0143,0.0143,15,0.0143,3,,0.015
0.0143,0.0143,30,0.0143,3,,1.00E-06
0.0143,0.0143,5,0.0143,0,,1.57
0.0143,0.0143,21,0.0143,4,,0.0001
0.0143,0.0143,11,0.0143,0,,13.975
0.0143,0.0143,25,0.0143,3,,0.25
0.0143,0.0143,22,0.0143,4,,0.0001
0.0143,0.0143,2,0.0143,1,,0.00665
0.0143,0.0143,30,0.0143,6,,0.0056
0.0143,0.0143,8,0.0143,0,,0.105
0.0143,0.0143,6,0.0143,1,,16.07
0.0143,0.0143,26,0.0143,4,,1.96
0.0143,0.0143,17,0.0143,5,,0.0003
0.0143,0.0143,21,0.0143,4,,0.0017
0.0143,0.0143,25,0.0143,5,,0.01
0.0143,0.0143,0,0.0143,0,,22.95
0.0143,0.0143,25,0.0143,4,,6.92
0.0143,0.0143,,0.0143,,,109.91
0.0143,0.0143,23,0.0143,6,,35.59
0.0143,0.0143,4,0.0143,3,,0.0001
0.0143,0.0143,22,0.0143,5,,0.00175
0.0143,0.0143,,0.0143,,,0.05
0.0143,0.0143,26,0.0143,2,,0.03
0.0143,0.0143,5,0.0143,0,,41.33
0.0143,0.0143,25,0.0143,5,,0.008
0.0143,0.0143,27,0.0143,5,,3.19
0.0143,0.0143,34,0.0143,3,,0.1099
0.0143,0.0143,,0.0143,,,0.2
0.0143,0.0143,23,0.0143,5,,45.77
0.0143,0.0143,20,0.0143,3,,0.00235
0.0143,0.0143,27,0.0143,5,,69.04
0.0143,0.0143,3,0.0143,0,,38.56
0.0143,0.0143,0,0.0143,0,,74.55
0.0143,0.0143,31,0.0143,5,,0.8141
0.0143,0.0143,23,0.0143,5,,236.59
0.0143,0.0143,28,0.0143,5,,0.076
0.0143,0.0143,1,0.0143,3,,26.46
0.0143,0.0143,0,0.0143,0,,3.1601
0.0143,0.0143,31,0.0143,6,,0.0011
0.0143,0.0143,16,0.0143,2,,0.915
0.0143,0.0143,,0.0143,,,16.65
0.0143,0.0143,8,0.0143,4,,440
0.0143,0.0143,3,0.0143,0,,334.54
0.0143,0.0143,27,0.0143,4,,0.0001
0.0143,0.0143,,0.0143,,,35.5
0.0143,0.0143,,0.0143,,,0.1511
0.0143,0.0143,30,0.0143,5,,86
0.0143,0.0143,0,0.0143,0,,2.5
0.0143,0.0143,0,0.0143,0,,55.4
0.0143,0.0143,32,0.0143,4,,24.13
0.0143,0.0143,32,0.0143,3,,2.52
0.0143,0.0143,25,0.0143,5,,0.6
0.0143,0.0143,30,0.0143,4,,64.505
0.0143,0.0143,,0.0143,,,160.5
0.0143,0.0143,,0.0143,,,20.14
0.22,0.22,24,0.22,4,,19.735
0.22,0.22,23,0.22,5,,0.0002
0.22,0.22,,0.22,,,14.965
0.22,0.22,,0.22,,,1.9
0.22,0.22,,0.22,,,0.14
0.22,0.22,24,0.22,5,,1.84
0.22,0.22,,0.22,,,122.08
0.22,0.22,27,0.22,6,,10.15
0.22,0.22,17,0.22,2,,5.65
0.22,0.22,24,0.22,5,,0.27
0.22,0.22,,0.22,,,0.0001
0.22,0.22,26,0.22,3,,27.21
0.22,0.22,,0.22,,,61.16666
0.22,0.22,6,0.22,0,,0.155
0.22,0.22,,0.22,,,0.003
0.22,0.22,33,0.22,2,,0.063
0.22,0.22,23,0.22,4,,1
0.25,0.25,,0.25,,,0.09
0.25,0.25,24,0.25,4,,0.0052
0.25,0.25,24,0.25,5,,9.375
0.25,0.25,24,0.25,5,,1.54
0.25,0.25,23,0.25,5,,10.26
0.25,0.25,24,0.25,5,,15.64
0.25,0.25,9,0.25,3,,39.95
0.25,0.25,0,0.25,0,,0.151
0.25,0.25,28,0.25,5,,101.44
0.35,0.35,10,0.35,2,,0.0003
0.35,0.35,2,0.35,0,,0.0263
0.5,0.5,,0.5,,,6.8
0.5,0.5,15,0.5,3,,0.0001
0.5,0.5,0,0.5,0,,0.0404
0.5,0.5,,0.5,,,0.15
0.5,0.5,27,0.5,5,,0.0004
0.5,0.5,30,0.5,4,,0.145
0.5,0.5,4,0.5,0,,42.74
0.5,0.5,,0.5,,,0.0031
0.95,0.95,33,0.95,3,,45.91
0.95,0.95,0,0.95,0,,36.68
0.95,0.95,27,0.95,4,,4.76
0.95,0.95,25,0.95,4,,0.0001
0.6,0.65,29,0.9,4,,0.003
0.6,0.6,39,0.6,4,,113.14
0.6,0.6,0,0.6,0,,18.04
0.6,0.6,0,0.6,0,,81.96
0.6,0.6,26,0.6,3,,0.35005
0.65,0.65,,0.65,,,0.0138
0.65,0.65,0,0.65,0,,0.38
0.65,0.65,0,0.65,0,,0.00445
0.95,0.95,31,0.95,4,,129.5
0.95,0.95,26,0.95,2,,1.7
0.95,0.95,0,0.95,0,,0.00955
0.95,0.95,6,0.95,1,,0.035
0.95,0.95,22,0.95,5,,0.0103
0.8,0.8,0,0.9,0,,0.0001
0.6,0.6,23,0.6,4,,14.2
0.6,0.6,15,0.6,0,,17.5
0.6,0.6,20,0.6,4,,31.94
0.6,0.6,0,0.6,0,,0.06445
0.6,0.6,15,0.6,1,,0.0054
0.6,0.6,,0.6,,,11.34
0.65,0.65,7,0.65,2,,0.00575
0.65,0.65,12,0.65,1,,11.9
0.65,0.65,26,0.65,6,,3.46
0.65,0.65,0,0.65,0,,0.135
0.65,0.65,29,0.65,4,,24.86
0.65,0.65,21,0.65,3,,1.00E-06
0.65,0.65,13,0.65,7,,2.45
0.65,0.65,0,0.65,0,,4.79
0.65,0.65,23,0.65,5,,0.03515
0.65,0.65,4,0.65,2,,0.005
0.65,0.65,30,0.65,4,,92.91
0.65,0.65,25,0.65,3,,56.5
0.65,0.65,0,0.65,0,,19.45
0.65,0.65,7,0.65,2,,1.86
0.65,0.65,12,0.65,2,,9.99
0.66,0.66,28,0.66,4,,3.155
0.66,0.66,30,0.66,4,,5.41
0.65,0.65,28,0.65,4,,16.83
0.65,0.65,27,0.65,6,,0.19
0.65,0.65,27,0.65,3,,10.81
0.65,0.65,28,0.65,3,,4.05
0.65,0.65,4,0.65,2,,0.001
0.65,0.65,20,0.65,3,,2.6
0.65,0.65,2,0.65,2,,63.52
0.65,0.65,22,0.65,4,,12.83
0.65,0.65,24,0.65,5,,10.18
0.65,0.65,0,0.65,0,,0.0018
0.65,0.65,23,0.65,6,,0.51
0.65,0.65,20,0.65,5,,0.0051
0.65,0.65,28,0.65,5,,2.375
0.65,0.65,25,0.65,5,,0.02
0.65,0.65,26,0.65,4,,17.13
0.65,0.65,25,0.65,1,,222.72
0.65,0.65,23,0.65,4,,122.39
0.65,0.65,26,0.65,4,,0.01245
0.65,0.65,31,0.65,6,,21.875
0.65,0.65,,0.65,,,18.025
0.65,0.65,,0.65,,,0.01375
0.65,0.65,0,0.65,0,,0.0027
0.65,0.65,27,0.65,6,,0.0002
0.65,0.65,26,0.65,6,,5.03
0.65,0.65,22,0.65,4,,0.008
0.65,0.65,1,0.65,0,,0.015
0.65,0.65,33,0.65,7,,0.0003
0.65,0.65,,0.65,,,3.05
0.65,0.65,26,0.65,5,,66.45
0.65,0.65,30,0.65,6,,33.54
0.65,0.65,8,0.65,2,,21.67
0.65,0.65,21,0.65,5,,0.07599
0.65,0.65,0,0.65,0,,0.1045
0.65,0.65,15,0.65,3,,0.35
0.65,0.65,28,0.65,3,,0.009
0.65,0.65,27,0.65,6,,15.39
0.65,0.65,6,0.65,3,,10.53
0.65,0.65,25,0.65,5,,15.14
0.65,0.65,2,0.65,2,,0.145
0.65,0.65,0,0.65,2,,0.006
0.65,0.65,32,0.65,3,,2.56
0.65,0.65,3,0.65,0,,0.07
0.92,0.92,19,0.92,2,,0.06355
0.92,0.92,,0.92,,,0.0032
0.92,0.92,,0.92,,,0.05
0.92,0.92,0,0.92,0,,51.84
0.93,0.93,34,0.93,5,,23.04
0.93,0.93,29,0.93,2,,0.10575
1,1,,1,,,0.9086
1,1,24,1,7,,0.0002
1,1,23,1,5,,0.0104
1,1,15,1,5,,0.61
1,1,14,1,2,,9.71
1,1,19,1,5,,1.00E-06
1,1,20,1,6,,82.72
1,1,3,1,0,,0.45
1,1,20,1,5,,0.0101
1,1,22,1,6,,46.75
0.8,0.8,19,0.8,4,,1.04
0.8,0.8,0,0.8,0,,0.00015
1,1,9,1,6,,2.85
1,1,26,1,5,,0.0899
0.99,0.99,,0.99,,,19.55
0.99,0.99,24,0.99,4,,22
0.99,0.99,20,0.99,5,,1.59
0.99,0.99,25,0.99,4,,0.0023
0.99,0.99,13,0.99,1,,1.33
0.99,0.99,5,0.99,2,,0.4728
0.79,0.8,28,0.9,4,,0.05675
0.79,0.8,18,0.9,3,,0.0001
0.9,0.9,21,0.9,6,,0.01895
0.9,0.9,22,0.9,4,,99.24
0.9,0.9,,0.9,,,0.0008
0.9,0.9,24,0.9,5,,0.00155
0.9,0.9,23,0.9,4,,0.00945
0.9,0.9,9,0.9,2,,0.05
0.9,0.9,31,0.9,4,,0.025
0.75,0.75,25,0.8,4,,5.63
0.75,0.75,,0.8,,,3.2250001
0.75,0.75,24,0.8,5,,1.075
0.75,0.75,22,0.8,5,,37.6
0.75,0.75,14,0.8,5,,0.0656
0.75,0.75,10,0.8,4,,0.001
0.75,0.75,14,0.8,3,,0.0001
0.75,0.75,26,0.8,4,,7.9
0.75,0.75,12,0.8,1,,13.13
0.75,0.75,26,0.75,3,,0.252
0.75,0.75,24,0.75,7,,20.12
0.75,0.75,24,0.75,4,,0.0725
0.7,0.7,25,0.7,5,,0.0004
0.7,0.7,29,0.7,5,,0.0001
0.65,0.65,9,0.65,0,,1.19
0.65,0.65,20,0.65,3,,0.0002
0.65,0.65,24,0.65,4,,4.06
0.65,0.65,0,0.65,0,,35
0.65,0.65,5,0.65,3,,0.0049
0.0326,0.0326,30,0.0326,5,,0.01055
0.0326,0.0326,,0.0326,,,1.709
0.0326,0.0326,18,0.0326,5,,0.005
0.0326,0.0326,18,0.0326,3,,0.0052
0.0326,0.0326,,0.0326,,,5.59
0.0326,0.0326,17,0.0326,0,,9.85
0.0326,0.0326,,0.0326,,,7.79
0.0326,0.0326,23,0.0326,4,,6.2
0.0326,0.0326,28,0.0326,6,,0.0866
0.0326,0.0326,,0.0326,,,0.001
0.0326,0.0326,28,0.0326,5,,0.00335
0.0326,0.0326,24,0.0326,4,,0.0001
0.0326,0.0326,21,0.0326,7,,59.64
0.0326,0.0326,20,0.0326,4,,0.0015
0.0326,0.0326,4,0.0326,1,,0.6995
0.0326,0.0326,3,0.0326,1,,0.006
0.0326,0.0326,28,0.0326,3,,1.055
0.0326,0.0326,24,0.0326,4,,0.125
0.0326,0.0326,,0.0326,,,0.05055
0.0326,0.0326,29,0.0326,5,,0.786
0.0326,0.0326,1,0.0326,0,,0.003
0.0326,0.0326,5,0.0326,1,,0.0001
0.0326,0.0326,23,0.0326,5,,0.01355
0.0326,0.0326,20,0.0326,3,,19.82
0.0326,0.0326,18,0.0326,7,,10.4
0.0326,0.0326,,0.0326,,,0.0799
0.0326,0.0326,27,0.0326,5,,1.00E-06
0.0326,0.0326,16,0.0326,3,,5.63
0.0326,0.0326,25,0.0326,3,,0.00045
0.0326,0.0326,24,0.0326,6,,0.0001
0.0326,0.0326,26,0.0326,4,,19.85
0.0326,0.0326,26,0.0326,4,,1.375
0.0326,0.0326,0,0.0326,0,,52.86
0.0326,0.0326,2,0.0326,1,,0.35
0.0326,0.0326,23,0.0326,3,,1.00E-06
0.0326,0.0326,21,0.0326,6,,85.99
0.0326,0.0326,,0.0326,,,0.108
0.0326,0.0326,18,0.0326,5,,0.16795
0.0326,0.0326,24,0.0326,5,,2.05
0.0326,0.0326,28,0.0326,5,,0.00825
0.0326,0.0326,17,0.0326,6,,0.0001
0.0326,0.0326,0,0.0326,0,,0.7901
0.0326,0.0326,12,0.0326,1,,0.001
0.0326,0.0326,21,0.0326,5,,1.00E-06
0.0326,0.0326,11,0.0326,2,,197.03
0.0326,0.0326,,0.0326,,,1.14
0.5,0.5,0,0.5,2,,5.36
0.5,0.5,33,0.5,4,,0.0001
0.5,0.5,28,0.5,5,,0.003
0.5,0.5,25,0.5,5,,82.28
0.5,0.5,26,0.5,3,,33.3
0.5,0.5,21,0.5,5,,0.01
0.5,0.5,26,0.5,2,,2.52
0.5,0.5,32,0.5,4,,0.0001
0.5,0.5,25,0.5,4,,1.23
0.5,0.5,24,0.5,4,,0.28
0.5,0.5,1,0.5,0,,117.68
0.5,0.5,16,0.5,0,,0.0001
0.5,0.5,15,0.5,4,,27.41
0.5,0.5,32,0.5,5,,1.24
0.5,0.5,12,0.5,7,,219.38
0.5,0.5,23,0.5,4,,0.49995
0.5,0.5,29,0.5,4,,0.475
0.5,0.5,0,0.5,0,,0.0002
0.5,0.5,18,0.5,3,,0.093
0.5,0.5,19,0.5,6,,0.0008
0.5,0.5,24,0.5,5,,0.9028
0.5,0.5,28,0.5,5,,17.142857
0.5,0.5,1,0.5,1,,11.94
0.5,0.5,20,0.5,5,,52.26
0.5,0.5,3,0.5,0,,0.149
0.5,0.5,25,0.5,5,,0.0093
0.5,0.5,3,0.5,0,,17.35
0.16,0.16,16,0.16,2,,6.43
0.16,0.16,2,0.16,0,,0.0935
0.16,0.16,21,0.16,2,,0.295
0.16,0.16,24,0.16,5,,98.01
0.16,0.16,7,0.16,4,,0.09
0.16,0.16,1,0.16,0,,4.6
0.16,0.16,,0.16,,,0.0165
0.16,0.16,2,0.16,0,,0.0001
0.16,0.16,34,0.16,5,,0.5
0.16,0.16,16,0.16,6,,27.45
0.16,0.16,27,0.16,4,,15.84
0.16,0.16,,0.16,,,0.0452
0.16,0.16,8,0.16,0,,11
0.16,0.16,28,0.16,6,,0.0043
0.16,0.16,27,0.16,4,,0.0001
0.16,0.16,21,0.16,4,,0.032
0.16,0.16,30,0.16,5,,0.0064
0.16,0.16,0,0.16,0,,0.125
0.16,0.16,30,0.16,3,,0.21
0.16,0.16,0,0.16,0,,1.9
0.16,0.16,26,0.16,6,,0.011765
0.16,0.16,31,0.16,6,,0.99
0.16,0.16,25,0.16,5,,11.94
0.16,0.16,22,0.16,4,,0.525
0.16,0.16,6,0.16,2,,7.18
0.16,0.16,23,0.16,4,,129.01
0.16,0.16,22,0.16,4,,0.0349
0.16,0.16,16,0.16,5,,0.022
0.16,0.16,2,0.16,0,,0.0047
0.16,0.16,21,0.16,5,,0.11
0.16,0.16,45,0.16,10,,0.02
0.16,0.16,30,0.16,4,,5.14
0.16,0.16,24,0.16,2,,33.74
0.16,0.16,2,0.16,2,,63.02
0.16,0.16,11,0.16,4,,2.19
0.16,0.16,31,0.16,5,,91.26
0.16,0.16,,0.16,,,0.0051
0.16,0.16,,0.16,,,3.03
0.16,0.16,,0.16,,,0.0048
0.16,0.16,20,0.16,4,,3.69
0.16,0.16,9,0.16,0,,950.54
0.16,0.16,30,0.16,6,,5.25
0.16,0.16,24,0.16,4,,3.11
0.16,0.16,28,0.16,4,,4.61
0.16,0.16,2,0.16,0,,7.38
0.16,0.16,0,0.16,0,,36.83
0.16,0.16,32,0.16,4,,3.1
0.16,0.16,7,0.16,0,,13.9
0.16,0.16,29,0.16,4,,0.04
0.16,0.16,3,0.16,0,,0.012
0.16,0.16,17,0.16,4,,42.24
0.16,0.16,2,0.16,1,,9.49
0.16,0.16,19,0.16,4,,5.93
0.16,0.16,0,0.16,0,,0.2006
0.16,0.16,17,0.16,2,,0.028
0.16,0.16,23,0.16,5,,2.72
0.16,0.16,25,0.16,6,,4.7
0.16,0.16,0,0.16,0,,0.0019
0.16,0.16,0,0.16,0,,2.28
0.16,0.16,33,0.16,3,,0.0525
0.16,0.16,,0.16,,,0.1279
0.16,0.16,22,0.16,5,,51.77
0.16,0.16,11,0.16,0,,11.1
0.16,0.16,23,0.16,5,,32.2
0.16,0.16,29,0.16,1,,82.19
0.16,0.16,28,0.16,5,,0.075
0.16,0.16,30,0.16,3,,0.4436
0.16,0.16,23,0.16,5,,21.52
0.16,0.16,21,0.16,3,,0.16
0.16,0.16,,0.16,,,7.125
0.16,0.16,13,0.16,6,,11.34
0.16,0.16,26,0.16,5,,3.87
0.16,0.16,0,0.16,0,,93.87
0.16,0.16,21,0.16,5,,28.16
0.16,0.16,20,0.16,5,,0.0003
0.16,0.16,32,0.16,6,,53
0.16,0.16,28,0.16,2,,0.1362
0.16,0.16,25,0.16,3,,8.5
0.16,0.16,32,0.16,5,,0.0001
0.16,0.16,23,0.16,3,,0.006
0.16,0.16,1,0.16,0,,6.32
0.16,0.16,27,0.16,1,,14.5
0.16,0.16,50,0.16,10,,0.00025
0.16,0.16,28,0.16,5,,0.014
0.16,0.16,0,0.16,0,,0.0016
0.16,0.16,28,0.16,3,,2.505
0.16,0.16,27,0.16,5,,0.0003
0.16,0.16,17,0.16,1,,0.04
0.16,0.16,24,0.16,6,,11.2
0.16,0.16,30,0.16,4,,3.65
0.16,0.16,29,0.16,5,,0.695
0.16,0.16,16,0.16,5,,152.7
0.16,0.16,25,0.16,5,,297.5
0.16,0.16,14,0.16,4,,0.05
0.16,0.16,16,0.16,3,,0.0001
0.16,0.16,10,0.16,1,,0.071
0.16,0.16,,0.16,,,29.89
0.16,0.16,17,0.16,6,,0.0495
0.16,0.16,36,0.16,5,,0.0003
0.16,0.16,22,0.16,3,,22.86
0.16,0.16,21,0.16,5,,24.83
0.16,0.16,25,0.16,4,,64.73
0.16,0.16,3,0.16,0,,17.15
0.16,0.16,23,0.16,5,,0.0001
0.16,0.16,27,0.16,5,,1.4099
0.16,0.16,13,0.16,2,,0.935
0.16,0.16,19,0.16,6,,0.0019
0.16,0.16,34,0.16,5,,0.125
0.16,0.16,0,0.16,0,,17.14
0.16,0.16,16,0.16,6,,0.00255
0.16,0.16,26,0.16,3,,9.46
0.16,0.16,0,0.16,1,,0.01
0.16,0.16,0,0.16,0,,49.93
0.16,0.16,4,0.16,1,,2.15
0.16,0.16,,0.16,,,0.0263
0.16,0.16,1,0.16,1,,10.22
0.16,0.16,,0.16,,,3.22
0.16,0.16,24,0.16,5,,0.00505
0.16,0.16,,0.16,,,0.0003
0.16,0.16,3,0.16,2,,14.61
0.16,0.16,20,0.16,3,,15.35
0.16,0.16,0,0.16,0,,11.34
0.16,0.16,24,0.16,4,,0.18775
0.16,0.16,,0.16,,,18.46
0.06,0.06,22,0.11,4,,0.00245
0.06,0.06,10,0.06,4,,0.0001
0.06,0.06,25,0.06,5,,24.24
0.06,0.06,0,0.06,0,,197.54
0.06,0.06,26,0.06,3,,0.15
0.06,0.06,6,0.06,1,,14.47
0.06,0.06,0,0.06,0,,1.79
0.06,0.06,26,0.06,5,,11.55
0.06,0.06,24,0.06,7,,0.0502
0.06,0.06,24,0.06,8,,6.06
0.06,0.06,12,0.06,1,,177.765
0.06,0.06,21,0.06,5,,0.9285
0.06,0.06,0,0.06,0,,0.749
0.06,0.06,32,0.06,5,,0.0081
0.06,0.06,25,0.06,4,,2.7
0.06,0.06,23,0.06,5,,38.02
0.06,0.06,15,0.06,6,,53.42
0.06,0.06,,0.06,,,559.78
0.1,0.1,13,0.1,5,,0.68
0.1,0.1,34,0.1,4,,5.76
0.1,0.1,,0.1,,,0.1389
0.1,0.1,24,0.1,3,,4.17
0.1,0.1,25,0.1,8,,0.0001
0.1,0.1,29,0.1,4,,0.07
0.1,0.1,7,0.1,0,,0.145
0.0001,0.0001,26,0.0001,5,,3.74
0.0001,0.0001,,0.0001,,,4.01
0.0001,0.0001,,0.0001,,,0.0026
0.0001,0.0001,9,0.0001,1,,29
0.0001,0.0001,21,0.0001,3,,0.0026
0.0001,0.0001,27,0.0001,5,,2.1
0.0001,0.0001,14,0.0001,4,,23.02
0.0001,0.0001,,0.0001,,,0.0135
0.0001,0.0001,,0.0001,,,2.64
0.0001,0.0001,23,0.0001,6,,0.798
0.0001,0.0001,27,0.0001,5,,8.74
0.0001,0.0001,24,0.0001,6,,2.38
0.0001,0.0001,3,0.0001,0,,3
0.0001,0.0001,10,0.0001,6,,97.42
0.0001,0.0001,25,0.0001,3,,0.0001
0.0001,0.0001,8,0.0001,3,,0.5
0.0001,0.0001,17,0.0001,3,,6.32
0.0001,0.0001,29,0.0001,2,,7.89
0.0001,0.0001,,0.0001,,,65.61
0.0001,0.0001,27,0.0001,6,,8.32
0.0001,0.0001,,0.0001,,,45.76
0.0001,0.0001,24,0.0001,5,,11
0.0001,0.0001,25,0.0001,5,,11.53
0.0001,0.0001,31,0.0001,6,,0.0013
0.0001,0.0001,25,0.0001,6,,0.085
0.0001,0.0001,,0.0001,,,0.01345
0.0001,0.0001,30,0.0001,5,,4.44
0.0001,0.0001,14,0.0001,4,,0.0001
0.0001,0.0001,32,0.0001,3,,15.5
0.0001,0.0001,,0.0001,,,1.00E-06
0.0001,0.0001,23,0.0001,6,,0.00135
0.0001,0.0001,25,0.0001,5,,4.48
0.0001,0.0001,22,0.0001,3,,95.19
0.0001,0.0001,28,0.0001,5,,10
0.0001,0.0001,24,0.0001,4,,0.026
0.0001,0.0001,24,0.0001,3,,0.0003
0.0001,0.0001,25,0.0001,5,,23.45
0.0001,0.0001,19,0.0001,4,,0.00675
0.0001,0.0001,25,0.0001,5,,0.0027
0.0001,0.0001,28,0.0001,3,,147.54
0.0001,0.0001,12,0.0001,3,,0.0435
0.0001,0.0001,17,0.0001,4,,0.012
0.0001,0.0001,,0.0001,,,120.17
0.0001,0.0001,20,0.0001,5,,0.00895
0.0001,0.0001,20,0.0001,5,,0.514
0.0001,0.0001,18,0.0001,5,,0.2999
0.0001,0.0001,0,0.0001,0,,1.7
0.0001,0.0001,26,0.0001,6,,27.52
0.0001,0.0001,19,0.0001,5,,61.16
0.0001,0.0001,25,0.0001,5,,0.398
0.0001,0.0001,22,0.0001,6,,6.14
0.0001,0.0001,21,0.0001,4,,0.0033
0.0001,0.0001,7,0.0001,0,,0.0585
0.0001,0.0001,29,0.0001,6,,0.05
0.0001,0.0001,28,0.0001,6,,0.0189
0.0001,0.0001,0,0.0001,0,,4
0.0001,0.0001,1,0.0001,0,,382.62
0.0001,0.0001,7,0.0001,0,,0.0351
0.0001,0.0001,29,0.0001,5,,1.165
0.0001,0.0001,26,0.0001,6,,1.3
0.0001,0.0001,30,0.0001,4,,52.94
0.0001,0.0001,,0.0001,,,0.0525
0.0001,0.0001,26,0.0001,6,,36.8
0.0001,0.0001,7,0.0001,1,,0.0029
0.0001,0.0001,29,0.0001,4,,0.00335
0.0001,0.0001,22,0.0001,5,,0.42
0.0001,0.0001,24,0.0001,6,,20.4
0.0001,0.0001,14,0.0001,3,,0.8069
0.0001,0.0001,23,0.0001,3,,1.00E-06
0.0001,0.0001,27,0.0001,1,,2.4
0.0001,0.0001,25,0.0001,6,,0.02
0.0001,0.0001,,0.0001,,,25.06
0.0001,0.0001,,0.0001,,,0.0005
0.0001,0.0001,,0.0001,,,2.7
0.1,0.1,31,0.1,7,,1.00E-06
0.1,0.1,26,0.1,4,,0.0145
0.1,0.1,3,0.1,1,,6.76
0.1,0.1,1,0.1,0,,1.00E-06
0.1,0.1,23,0.1,3,,0.04
0.1,0.1,23,0.1,4,,0.00869
0.1,0.1,24,0.1,6,,72.76
0.1,0.1,25,0.1,4,,2.8
0.1,0.1,31,0.1,4,,2.95
0.1,0.1,24,0.1,6,,0.0001
0.1,0.1,,0.1,,,0.508
0.1,0.1,30,0.1,8,,0.0011
0.1,0.1,25,0.1,4,,67.97
0.1,0.1,11,0.1,1,,0.045
0.1,0.1,27,0.1,3,,42.59
0.1,0.1,25,0.1,5,,0.0319
0.1,0.1,19,0.1,4,,0.07
0.1,0.1,3,0.1,1,,0.08595
0.1,0.1,8,0.1,0,,5.14
0.1,0.1,15,0.1,6,,9.44
0.1,0.1,,0.1,,,2.15
0.1,0.1,7,0.1,2,,83.73
0.1,0.1,0,0.1,0,,8.66
0.1,0.1,,0.1,,,0.1
0.1,0.1,3,0.1,0,,0.235
0.1,0.1,11,0.1,5,,37.62
0.1,0.1,3,0.1,0,,0.0009
0.1,0.1,20,0.1,5,,0.06195
0.1,0.1,25,0.1,8,,16.66
0.1,0.1,,0.1,,,32.73
0.1,0.1,,0.1,,,10.58
0.1,0.1,34,0.1,5,,26.65
0.1,0.1,3,0.1,0,,13.69
0.1,0.1,2,0.1,0,,2.68
0.1,0.1,18,0.1,4,,171.43
0.1,0.1,26,0.1,5,,0.1
0.1,0.1,29,0.1,4,,7.25
0.1,0.1,,0.1,,,0.07
0.1,0.1,0,0.1,1,,10.69
0.1,0.1,0,0.1,0,,0.049
0.1,0.1,0,0.1,1,,0.003
0.1,0.1,22,0.1,5,,3.22
0.1,0.1,0,0.1,0,,27.47
0.1,0.1,24,0.1,4,,0.2
0.1,0.1,21,0.1,3,,0.0002
0.1,0.1,9,0.1,0,,0.004
0.1,0.1,31,0.1,5,,0.0001
0.1,0.1,14,0.1,0,,1.07
0.1,0.1,33,0.1,6,,0.01
0.2,0.2,,0.2,,,0.0001
0.2,0.2,34,0.2,6,,12.43
0.2,0.2,30,0.2,0,,4.1
0.2,0.2,,0.2,,,274.61
